time,bpm
2022-04-23 07:17:55.697804+00:00,71
2022-04-23 07:18:23.823200+00:00,45
2022-04-23 07:18:56.494120+00:00,76
2022-04-23 07:19:19.355412+00:00,48
2022-04-23 07:19:49.370881+00:00,45
2022-04-23 07:20:20.689234+00:00,42
2022-04-23 07:20:51.336425+00:00,48
2022-04-23 07:21:18.739620+00:00,49
2022-04-23 07:21:48.749641+00:00,48
2022-04-23 07:24:17.665752+00:00,46
2022-04-23 07:24:46.412732+00:00,49
2022-04-23 07:25:17.061107+00:00,44
2022-04-23 07:25:37.356038+00:00,48
2022-04-23 07:26:08.682577+00:00,95
2022-04-23 07:26:41.298017+00:00,40
2022-04-23 07:27:10.692681+00:00,47
2022-04-23 07:27:30.310737+00:00,48
2022-04-23 07:28:29.708247+00:00,47
2022-04-23 07:28:59.770939+00:00,48
2022-04-23 07:30:17.665663+00:00,55
2022-04-23 07:30:47.678970+00:00,48
2022-04-23 07:33:07.451579+00:00,46
2022-04-23 07:33:27.747156+00:00,48
2022-04-23 07:34:29.755419+00:00,76
2022-04-23 07:34:57.785956+00:00,42
2022-04-23 07:35:18.718061+00:00,76
2022-04-23 07:35:49.365181+00:00,48
2022-04-23 07:36:16.764102+00:00,49
2022-04-23 07:36:46.784482+00:00,48
2022-04-23 07:37:35.792078+00:00,45
2022-04-23 07:38:05.856793+00:00,48
2022-04-23 07:39:27.480087+00:00,102
2022-04-23 07:39:56.818133+00:00,42
2022-04-23 07:40:29.535779+00:00,40
2022-04-23 07:40:57.621954+00:00,49
2022-04-23 07:41:18.535736+00:00,48
2022-04-23 07:41:46.616602+00:00,79
2022-04-23 07:42:18.571116+00:00,48
2022-04-23 07:42:51.828106+00:00,95
2022-04-23 07:43:20.528427+00:00,48
2022-04-23 07:43:52.491284+00:00,76
2022-04-23 07:44:21.192283+00:00,86
2022-04-23 07:44:48.607126+00:00,55
2022-04-23 07:46:07.627292+00:00,76
2022-04-23 07:46:36.379878+00:00,54
2022-04-23 07:47:07.701137+00:00,48
2022-04-23 07:48:57.321901+00:00,44
2022-04-23 07:49:17.563224+00:00,48
2022-04-23 07:50:20.208820+00:00,40
2022-04-23 07:50:50.854836+00:00,48
2022-04-23 07:51:21.549993+00:00,76
2022-04-23 07:52:27.470529+00:00,71
2022-04-23 07:52:53.573200+00:00,79
2022-04-23 07:53:21.654954+00:00,71
2022-04-23 07:53:50.357389+00:00,48
2022-04-23 07:54:21.685494+00:00,79
2022-04-23 07:55:17.802639+00:00,71
2022-04-23 07:56:06.804019+00:00,55
2022-04-23 07:56:36.820156+00:00,48
2022-04-23 07:57:07.466146+00:00,55
2022-04-23 07:57:27.757429+00:00,71
2022-04-23 07:57:55.835527+00:00,53
2022-04-23 07:58:24.548448+00:00,48
2022-04-23 07:59:18.736554+00:00,64
2022-04-23 07:59:48.735391+00:00,48
2022-04-23 08:00:50.081026+00:00,55
2022-04-23 08:01:48.804013+00:00,48
2022-04-23 08:03:17.549550+00:00,55
2022-04-23 08:04:13.663436+00:00,49
2022-04-23 08:04:43.682332+00:00,48
2022-04-23 08:05:11.759337+00:00,50
2022-04-23 08:05:29.392126+00:00,53
2022-04-23 08:05:58.775318+00:00,48
2022-04-23 08:06:58.136912+00:00,55
2022-04-23 08:06:58.900657+00:00,0
2022-04-23 08:07:19.689945+00:00,48
2022-04-23 08:07:48.412147+00:00,49
2022-04-23 08:08:19.724378+00:00,55
2022-04-23 08:08:49.746090+00:00,48
2022-04-23 08:09:20.383076+00:00,47
2022-04-23 08:09:49.772427+00:00,55
2022-04-23 08:10:19.792275+00:00,48
2022-04-23 08:10:47.860105+00:00,52
2022-04-23 08:11:16.707848+00:00,48
2022-04-23 08:11:34.397546+00:00,60
2022-04-23 08:12:01.801920+00:00,76
2022-04-23 08:12:59.620052+00:00,64
2022-04-23 08:13:17.495562+00:00,68
2022-04-23 08:14:17.655729+00:00,76
2022-04-23 08:14:48.352268+00:00,55
2022-04-23 08:15:17.777680+00:00,48
2022-04-23 08:15:40.640810+00:00,55
2022-04-23 08:16:38.779571+00:00,68
2022-04-23 08:17:07.491694+00:00,49
2022-04-23 08:17:29.048184+00:00,45
2022-04-23 08:17:58.436194+00:00,53
2022-04-23 08:18:28.441260+00:00,47
2022-04-23 08:18:59.857361+00:00,64
2022-04-23 08:19:18.799242+00:00,71
2022-04-23 08:19:50.751712+00:00,76
2022-04-23 08:20:49.475069+00:00,48
2022-04-23 08:21:48.827913+00:00,55
2022-04-23 08:22:47.558204+00:00,48
2022-04-23 08:23:17.617497+00:00,76
2022-04-23 08:23:38.541995+00:00,48
2022-04-23 08:24:08.554558+00:00,76
2022-04-23 08:24:38.572812+00:00,48
2022-04-23 08:25:58.226692+00:00,68
2022-04-23 08:26:29.536496+00:00,48
2022-04-23 08:27:18.595378+00:00,55
2022-04-23 08:27:51.221129+00:00,95
2022-04-23 08:28:19.253300+00:00,44
2022-04-23 08:28:49.897792+00:00,55
2022-04-23 08:29:19.283898+00:00,48
2022-04-23 08:29:46.692289+00:00,58
2022-04-23 08:30:19.304577+00:00,95
2022-04-23 08:30:46.709880+00:00,76
2022-04-23 08:31:15.432571+00:00,48
2022-04-23 08:31:36.354791+00:00,76
2022-04-23 08:32:03.765378+00:00,53
2022-04-23 08:32:33.775545+00:00,48
2022-04-23 08:33:02.488206+00:00,55
2022-04-23 08:34:51.472263+00:00,48
2022-04-23 08:35:17.624100+00:00,55
2022-04-23 08:35:47.638210+00:00,48
2022-04-23 08:36:17.655007+00:00,55
2022-04-23 08:36:47.672419+00:00,47
2022-04-23 08:37:16.373448+00:00,54
2022-04-23 08:37:34.693066+00:00,48
2022-04-23 08:38:34.725273+00:00,49
2022-04-23 08:39:04.739067+00:00,48
2022-04-23 08:39:26.335737+00:00,55
2022-04-23 08:39:53.746634+00:00,48
2022-04-23 08:40:23.902033+00:00,55
2022-04-23 08:41:18.841377+00:00,48
2022-04-23 08:41:48.863592+00:00,55
2022-04-23 08:42:16.261066+00:00,50
2022-04-23 08:42:43.760147+00:00,53
2022-04-23 08:43:13.814191+00:00,48
2022-04-23 08:43:32.805281+00:00,55
2022-04-23 08:44:02.907195+00:00,48
2022-04-23 08:45:20.582075+00:00,50
2022-04-23 08:45:50.598846+00:00,55
2022-04-23 08:46:49.330033+00:00,49
2022-04-23 08:47:16.733418+00:00,56
2022-04-23 08:47:47.359448+00:00,48
2022-04-23 08:48:17.389028+00:00,55
2022-04-23 08:48:46.820203+00:00,50
2022-04-23 08:49:16.832524+00:00,55
2022-04-23 08:49:35.819877+00:00,48
2022-04-23 08:50:03.269256+00:00,52
2022-04-23 08:50:30.680079+00:00,54
2022-04-23 08:51:00.692595+00:00,48
2022-04-23 08:51:19.729884+00:00,55
2022-04-23 08:54:16.851397+00:00,52
2022-04-23 08:54:45.565086+00:00,95
2022-04-23 08:55:13.642084+00:00,46
2022-04-23 08:55:34.569319+00:00,48
2022-04-23 08:56:02.649698+00:00,50
2022-04-23 08:56:34.600712+00:00,76
2022-04-23 08:57:02.678762+00:00,52
2022-04-23 08:57:21.617313+00:00,45
2022-04-23 08:57:51.630752+00:00,48
2022-04-23 08:58:21.652523+00:00,55
2022-04-23 08:59:50.529944+00:00,48
2022-04-23 09:00:21.853940+00:00,55
2022-04-23 09:00:50.604321+00:00,48
2022-04-23 09:01:20.623983+00:00,75
2022-04-23 09:01:53.284497+00:00,76
2022-04-23 09:02:21.451337+00:00,50
2022-04-23 09:02:51.865923+00:00,45
2022-04-23 09:03:15.368766+00:00,86
2022-04-23 09:03:46.692887+00:00,76
2022-04-23 09:05:17.450200+00:00,53
2022-04-23 09:05:45.539106+00:00,61
2022-04-23 09:06:15.585475+00:00,55
2022-04-23 09:06:44.313176+00:00,52
2022-04-23 09:07:13.638554+00:00,47
2022-04-23 09:07:34.574011+00:00,76
2022-04-23 09:08:04.589600+00:00,48
2022-04-23 09:08:35.229999+00:00,55
2022-04-23 09:09:02.683123+00:00,53
2022-04-23 09:09:20.321911+00:00,50
2022-04-23 09:09:51.648104+00:00,61
2022-04-23 09:10:24.267236+00:00,48
2022-04-23 09:10:54.279308+00:00,71
2022-04-23 09:11:21.693308+00:00,45
2022-04-23 09:11:51.706598+00:00,54
2022-04-23 09:12:23.655428+00:00,48
2022-04-23 09:12:53.672122+00:00,55
2022-04-23 09:13:20.444822+00:00,48
2022-04-23 09:13:48.524625+00:00,54
2022-04-23 09:14:18.540907+00:00,55
2022-04-23 09:15:14.655336+00:00,54
2022-04-23 09:15:33.599651+00:00,48
2022-04-23 09:16:06.229914+00:00,76
2022-04-23 09:16:33.629000+00:00,52
2022-04-23 09:17:03.646631+00:00,64
2022-04-23 09:17:22.631916+00:00,55
2022-04-23 09:17:52.648625+00:00,48
2022-04-23 09:18:20.730381+00:00,54
2022-04-23 09:18:50.746445+00:00,55
2022-04-23 09:20:16.337397+00:00,64
2022-04-23 09:20:43.744568+00:00,52
2022-04-23 09:21:13.805173+00:00,55
2022-04-23 09:21:34.727832+00:00,76
2022-04-23 09:22:04.836060+00:00,48
2022-04-23 09:22:33.586427+00:00,53
2022-04-23 09:23:04.321636+00:00,48
2022-04-23 09:23:25.877807+00:00,55
2022-04-23 09:23:54.591414+00:00,54
2022-04-23 09:24:22.665353+00:00,58
2022-04-23 09:24:52.725816+00:00,55
2022-04-23 09:26:50.898772+00:00,76
2022-04-23 09:27:15.741397+00:00,79
2022-04-23 09:27:43.864886+00:00,95
2022-04-23 09:28:14.512625+00:00,48
2022-04-23 09:28:44.563360+00:00,79
2022-04-23 09:29:13.280132+00:00,64
2022-04-23 09:29:36.952227+00:00,76
2022-04-23 09:30:05.665158+00:00,56
2022-04-23 09:30:34.461621+00:00,48
2022-04-23 09:31:00.567086+00:00,79
2022-04-23 09:31:45.705957+00:00,52
2022-04-23 09:32:43.793513+00:00,55
2022-04-23 09:33:13.795920+00:00,78
2022-04-23 09:33:35.367464+00:00,76
2022-04-23 09:34:35.393421+00:00,55
2022-04-23 09:35:06.710632+00:00,48
2022-04-23 09:35:24.398651+00:00,57
2022-04-23 09:35:55.715254+00:00,48
2022-04-23 09:36:27.668873+00:00,76
2022-04-23 09:36:57.685768+00:00,53
2022-04-23 09:37:16.626707+00:00,55
2022-04-23 09:37:44.709919+00:00,79
2022-04-23 09:38:14.732827+00:00,48
2022-04-23 09:38:40.814912+00:00,79
2022-04-23 09:39:13.450512+00:00,76
2022-04-23 09:39:33.699765+00:00,47
2022-04-23 09:40:06.330048+00:00,76
2022-04-23 09:40:33.737196+00:00,48
2022-04-23 09:41:02.443679+00:00,49
2022-04-23 09:41:24.630021+00:00,48
2022-04-23 09:41:52.707436+00:00,50
2022-04-23 09:42:22.770646+00:00,48
2022-04-23 09:42:51.565982+00:00,45
2022-04-23 09:43:17.714620+00:00,47
2022-04-23 09:43:46.426825+00:00,52
2022-04-23 09:44:15.761065+00:00,41
2022-04-23 09:44:45.782985+00:00,48
2022-04-23 09:45:15.885693+00:00,0
2022-04-23 09:45:34.731745+00:00,48
2022-04-23 09:46:03.451576+00:00,45
2022-04-23 09:47:02.847068+00:00,44
2022-04-23 09:47:21.841778+00:00,48
2022-04-23 09:47:49.251813+00:00,67
2022-04-23 09:48:16.647194+00:00,46
2022-04-23 09:48:44.733253+00:00,53
2022-04-23 09:49:17.341955+00:00,76
2022-04-23 09:49:39.585643+00:00,71
2022-04-23 09:50:07.665779+00:00,45
2022-04-23 09:50:37.005913+00:00,53
2022-04-23 09:51:08.375294+00:00,76
2022-04-23 09:51:26.688600+00:00,50
2022-04-23 09:51:59.944368+00:00,79
2022-04-23 09:52:28.649070+00:00,55
2022-04-23 09:53:01.282706+00:00,76
2022-04-23 09:53:19.679758+00:00,48
2022-04-23 09:53:51.635394+00:00,86
2022-04-23 09:54:24.259603+00:00,95
2022-04-23 09:55:21.770567+00:00,76
2022-04-23 09:55:54.391848+00:00,95
2022-04-23 09:56:27.639993+00:00,79
2022-04-23 09:57:00.270709+00:00,71
2022-04-23 09:57:23.819808+00:00,76
2022-04-23 09:58:29.686751+00:00,95
2022-04-23 10:00:42.443934+00:00,71
2022-04-23 10:01:15.703554+00:00,95
2022-04-23 10:01:48.360290+00:00,76
2022-04-23 10:02:52.312612+00:00,95
2022-04-23 10:03:23.639147+00:00,76
2022-04-23 10:03:56.304920+00:00,95
2022-04-23 10:04:21.773533+00:00,79
2022-04-23 10:05:21.802028+00:00,71
2022-04-23 10:05:50.513927+00:00,79
2022-04-23 10:06:18.774209+00:00,86
2022-04-23 10:06:45.687366+00:00,79
2022-04-23 10:07:18.306949+00:00,81
2022-04-23 10:07:41.849921+00:00,94
2022-04-23 10:08:14.464812+00:00,95
2022-04-23 10:08:47.771621+00:00,76
2022-04-23 10:09:50.545436+00:00,95
2022-04-23 10:10:23.846682+00:00,71
2022-04-23 10:10:56.472295+00:00,86
2022-04-23 10:11:29.813276+00:00,76
2022-04-23 10:11:56.635839+00:00,70
2022-04-23 10:12:27.275666+00:00,76
2022-04-23 10:12:54.689136+00:00,56
2022-04-23 10:13:20.875801+00:00,76
2022-04-23 10:13:47.707258+00:00,79
2022-04-23 10:14:51.729876+00:00,95
2022-04-23 10:15:19.761651+00:00,79
2022-04-23 10:15:51.720452+00:00,76
2022-04-23 10:16:20.431179+00:00,71
2022-04-23 10:16:50.487244+00:00,76
2022-04-23 10:17:19.875530+00:00,55
2022-04-23 10:18:19.232724+00:00,57
2022-04-23 10:18:50.550982+00:00,86
2022-04-23 10:19:16.653348+00:00,79
2022-04-23 10:19:44.732572+00:00,74
2022-04-23 10:20:14.750649+00:00,76
2022-04-23 10:20:41.519610+00:00,79
2022-04-23 10:21:14.778474+00:00,95
2022-04-23 10:21:47.407743+00:00,76
2022-04-23 10:22:20.699663+00:00,81
2022-04-23 10:22:53.329527+00:00,76
2022-04-23 10:23:20.741319+00:00,79
2022-04-23 10:23:53.357580+00:00,76
2022-04-23 10:24:52.764220+00:00,79
2022-04-23 10:25:20.843055+00:00,57
2022-04-23 10:26:17.673821+00:00,60
2022-04-23 10:26:47.684865+00:00,64
2022-04-23 10:27:20.317125+00:00,55
2022-04-23 10:27:42.581329+00:00,75
2022-04-23 10:28:14.544826+00:00,76
2022-04-23 10:28:42.625675+00:00,79
2022-04-23 10:29:12.637994+00:00,55
2022-04-23 10:29:29.648041+00:00,79
2022-04-23 10:29:59.709736+00:00,76
2022-04-23 10:30:32.336542+00:00,95
2022-04-23 10:31:03.657438+00:00,71
2022-04-23 10:31:36.230207+00:00,76
2022-04-23 10:32:08.859204+00:00,71
2022-04-23 10:33:12.843070+00:00,76
2022-04-23 10:33:43.497259+00:00,86
2022-04-23 10:34:14.810038+00:00,76
2022-04-23 10:34:44.834639+00:00,71
2022-04-23 10:35:14.846528+00:00,64
2022-04-23 10:35:43.562485+00:00,58
2022-04-23 10:36:14.197652+00:00,64
2022-04-23 10:36:46.825639+00:00,55
2022-04-23 10:37:18.776323+00:00,76
2022-04-23 10:37:48.791506+00:00,64
2022-04-23 10:38:21.462555+00:00,76
2022-04-23 10:39:17.625283+00:00,64
2022-04-23 10:39:45.836546+00:00,57
2022-04-23 10:40:14.549490+00:00,58
2022-04-23 10:40:44.566538+00:00,55
2022-04-23 10:41:14.584991+00:00,64
2022-04-23 10:41:44.595845+00:00,55
2022-04-23 10:42:12.678666+00:00,65
2022-04-23 10:42:40.751046+00:00,61
2022-04-23 10:43:09.465362+00:00,55
2022-04-23 10:43:42.719835+00:00,95
2022-04-23 10:45:50.653536+00:00,71
2022-04-23 10:46:23.276981+00:00,102
2022-04-23 10:46:54.601771+00:00,95
2022-04-23 10:47:59.893944+00:00,81
2022-04-23 10:48:32.522074+00:00,86
2022-04-23 10:49:05.190988+00:00,95
2022-04-23 10:49:28.729054+00:00,75
2022-04-23 10:49:56.810298+00:00,76
2022-04-23 10:52:39.211027+00:00,79
2022-04-23 10:53:11.252761+00:00,71
2022-04-23 10:53:42.564261+00:00,76
2022-04-23 10:54:14.521834+00:00,79
2022-04-23 10:54:46.565907+00:00,75
2022-04-23 10:55:17.257549+00:00,76
2022-04-23 10:57:28.517858+00:00,75
2022-04-23 10:58:01.687956+00:00,76
2022-04-23 10:59:28.493911+00:00,95
2022-04-23 10:59:57.248224+00:00,76
2022-04-23 11:00:28.565269+00:00,75
2022-04-23 11:01:01.823630+00:00,76
2022-04-23 11:01:33.775772+00:00,71
2022-04-23 11:02:38.344619+00:00,76
2022-04-23 11:03:42.339584+00:00,79
2022-04-23 11:04:13.661133+00:00,76
2022-04-23 11:05:17.647558+00:00,95
2022-04-23 11:05:50.271489+00:00,76
2022-04-23 11:07:58.801622+00:00,81
2022-04-23 11:08:31.421457+00:00,95
2022-04-23 11:09:04.676933+00:00,76
2022-04-23 11:09:27.536283+00:00,86
2022-04-23 11:09:59.533541+00:00,79
2022-04-23 11:10:32.783896+00:00,76
2022-04-23 11:13:17.855670+00:00,75
2022-04-23 11:13:50.464453+00:00,76
2022-04-23 11:14:56.353688+00:00,86
2022-04-23 11:15:27.671483+00:00,76
2022-04-23 11:16:31.608979+00:00,71
2022-04-23 11:17:04.242922+00:00,76
2022-04-23 11:17:31.653365+00:00,79
2022-04-23 11:18:04.277772+00:00,71
2022-04-23 11:18:35.603495+00:00,95
2022-04-23 11:19:08.222197+00:00,76
2022-04-23 11:19:27.838144+00:00,79
2022-04-23 11:20:00.466624+00:00,76
2022-04-23 11:22:10.913902+00:00,95
2022-04-23 11:22:43.635403+00:00,76
2022-04-23 11:24:20.839252+00:00,95
2022-04-23 11:24:53.452979+00:00,76
2022-04-23 11:25:26.719584+00:00,71
2022-04-23 11:25:54.800597+00:00,76
2022-04-23 11:26:27.426324+00:00,86
2022-04-23 11:27:01.399050+00:00,71
2022-04-23 11:27:34.656344+00:00,76
2022-04-23 11:29:11.183391+00:00,81
2022-04-23 11:29:11.948283+00:00,0
2022-04-23 11:29:34.040800+00:00,76
2022-04-23 11:31:06.701713+00:00,55
2022-04-23 11:31:39.307551+00:00,71
2022-04-23 11:32:10.639428+00:00,76
2022-04-23 11:34:19.255888+00:00,71
2022-04-23 11:34:50.576585+00:00,76
2022-04-23 11:35:23.831770+00:00,95
2022-04-23 11:35:53.843334+00:00,76
2022-04-23 11:37:00.397893+00:00,81
2022-04-23 11:37:33.690526+00:00,75
2022-04-23 11:38:06.329771+00:00,76
2022-04-23 11:38:36.338893+00:00,71
2022-04-23 11:39:07.705369+00:00,95
2022-04-23 11:39:30.572249+00:00,78
2022-04-23 11:40:03.827473+00:00,76
2022-04-23 11:41:09.747763+00:00,71
2022-04-23 11:41:42.373143+00:00,95
2022-04-23 11:43:18.269299+00:00,76
2022-04-23 11:43:49.591729+00:00,86
2022-04-23 11:44:23.470850+00:00,79
2022-04-23 11:45:28.676285+00:00,71
2022-04-23 11:45:56.713739+00:00,61
2022-04-23 11:46:26.815677+00:00,76
2022-04-23 11:49:31.595401+00:00,55
2022-04-23 11:50:04.209536+00:00,64
2022-04-23 11:50:36.842663+00:00,75
2022-04-23 11:51:04.249436+00:00,60
2022-04-23 11:51:34.261564+00:00,76
2022-04-23 11:52:06.205019+00:00,55
2022-04-23 11:53:37.561148+00:00,76
2022-04-23 11:55:14.772267+00:00,56
2022-04-23 11:55:47.387086+00:00,76
2022-04-23 11:58:52.701077+00:00,60
2022-04-23 11:59:17.497867+00:00,76
2022-04-23 11:59:50.755919+00:00,95
2022-04-23 12:00:23.375705+00:00,76
2022-04-23 12:01:29.263634+00:00,71
2022-04-23 12:02:00.581617+00:00,79
2022-04-23 12:02:33.878465+00:00,95
2022-04-23 12:03:06.502551+00:00,76
2022-04-23 12:03:39.805590+00:00,107
2022-04-23 12:04:12.424468+00:00,81
2022-04-23 12:04:45.683419+00:00,86
2022-04-23 12:05:18.316805+00:00,95
2022-04-23 12:05:49.629326+00:00,86
2022-04-23 12:06:22.886147+00:00,95
2022-04-23 12:06:55.511293+00:00,81
2022-04-23 12:07:28.769209+00:00,95
2022-04-23 12:08:34.646119+00:00,76
2022-04-23 12:09:30.810160+00:00,75
2022-04-23 12:10:03.525021+00:00,79
2022-04-23 12:10:36.187673+00:00,76
2022-04-23 12:11:08.821990+00:00,71
2022-04-23 12:11:41.443578+00:00,81
2022-04-23 12:12:14.701597+00:00,76
2022-04-23 12:12:47.319872+00:00,81
2022-04-23 12:13:20.576892+00:00,71
2022-04-23 12:14:25.335746+00:00,95
2022-04-23 12:14:56.653736+00:00,76
2022-04-23 12:15:26.669882+00:00,71
2022-04-23 12:15:56.684067+00:00,86
2022-04-23 12:16:29.309713+00:00,95
2022-04-23 12:17:00.631699+00:00,71
2022-04-23 12:17:33.250103+00:00,86
2022-04-23 12:18:04.583006+00:00,81
2022-04-23 12:18:34.592856+00:00,76
2022-04-23 12:19:07.219264+00:00,95
2022-04-23 12:19:30.842072+00:00,86
2022-04-23 12:20:36.722507+00:00,76
2022-04-23 12:21:09.344065+00:00,81
2022-04-23 12:22:13.293287+00:00,95
2022-04-23 12:23:17.235746+00:00,76
2022-04-23 12:24:21.813598+00:00,81
2022-04-23 12:24:54.443100+00:00,76
2022-04-23 12:25:28.370355+00:00,95
2022-04-23 12:25:29.133915+00:00,94
2022-04-23 12:26:01.626174+00:00,71
2022-04-23 12:26:34.244667+00:00,79
2022-04-23 12:27:05.657790+00:00,76
2022-04-23 12:27:38.283577+00:00,79
2022-04-23 12:28:09.608889+00:00,76
2022-04-23 12:29:13.553670+00:00,95
2022-04-23 12:29:36.409942+00:00,79
2022-04-23 12:30:09.660654+00:00,76
2022-04-23 12:31:46.290009+00:00,81
2022-04-23 12:32:15.623036+00:00,95
2022-04-23 12:32:48.250652+00:00,71
2022-04-23 12:33:19.574155+00:00,95
2022-04-23 12:33:52.824045+00:00,81
2022-04-23 12:34:25.445303+00:00,76
2022-04-23 12:37:07.243094+00:00,95
2022-04-23 12:37:38.590838+00:00,79
2022-04-23 12:38:11.262147+00:00,95
2022-04-23 12:40:11.325364+00:00,81
2022-04-23 12:40:42.645805+00:00,71
2022-04-23 12:41:15.314950+00:00,95
2022-04-23 12:42:50.583894+00:00,76
2022-04-23 12:43:56.459148+00:00,81
2022-04-23 12:44:29.718525+00:00,76
2022-04-23 12:45:02.344751+00:00,81
2022-04-23 12:45:33.663592+00:00,95
2022-04-23 12:46:06.911727+00:00,81
2022-04-23 12:47:12.839220+00:00,95
2022-04-23 12:47:46.096966+00:00,76
2022-04-23 12:48:18.858452+00:00,81
2022-04-23 12:49:22.794037+00:00,86
2022-04-23 12:49:55.433743+00:00,95
2022-04-23 12:50:58.697075+00:00,86
2022-04-23 12:52:07.820088+00:00,81
2022-04-23 12:52:40.441972+00:00,71
2022-04-23 12:53:13.699202+00:00,76
2022-04-23 12:54:50.270551+00:00,71
2022-04-23 12:55:21.593354+00:00,76
2022-04-23 12:55:54.216686+00:00,86
2022-04-23 12:56:27.470699+00:00,75
2022-04-23 12:56:58.781464+00:00,76
2022-04-23 12:58:04.672597+00:00,71
2022-04-23 12:58:37.299035+00:00,76
2022-04-23 12:59:08.621706+00:00,81
2022-04-23 13:00:04.736162+00:00,95
2022-04-23 13:01:08.675809+00:00,79
2022-04-23 13:01:41.386683+00:00,81
2022-04-23 13:02:14.696597+00:00,76
2022-04-23 13:02:47.318591+00:00,79
2022-04-23 13:03:19.267501+00:00,81
2022-04-23 13:03:50.588154+00:00,86
2022-04-23 13:04:54.668800+00:00,76
2022-04-23 13:05:27.297995+00:00,95
2022-04-23 13:05:58.660454+00:00,76
2022-04-23 13:06:31.331553+00:00,79
2022-04-23 13:07:02.653573+00:00,86
2022-04-23 13:08:06.599316+00:00,95
2022-04-23 13:08:39.221857+00:00,81
2022-04-23 13:09:11.847232+00:00,94
2022-04-23 13:09:34.705625+00:00,79
2022-04-23 13:10:07.333185+00:00,76
2022-04-23 13:11:10.605341+00:00,79
2022-04-23 13:11:43.230912+00:00,86
2022-04-23 13:12:14.543809+00:00,64
2022-04-23 13:12:46.495582+00:00,71
2022-04-23 13:13:19.740758+00:00,76
2022-04-23 13:13:52.380666+00:00,71
2022-04-23 13:14:25.680693+00:00,81
2022-04-23 13:14:57.632056+00:00,55
2022-04-23 13:15:30.254200+00:00,79
2022-04-23 13:16:01.579122+00:00,64
2022-04-23 13:16:31.587651+00:00,78
2022-04-23 13:17:03.542530+00:00,79
2022-04-23 13:17:36.879332+00:00,71
2022-04-23 13:18:09.515300+00:00,79
2022-04-23 13:18:42.770756+00:00,95
2022-04-23 13:19:15.340937+00:00,86
2022-04-23 13:19:37.752886+00:00,95
2022-04-23 13:20:06.464534+00:00,79
2022-04-23 13:20:39.724425+00:00,71
2022-04-23 13:21:12.350593+00:00,76
2022-04-23 13:22:16.336318+00:00,81
2022-04-23 13:22:47.659409+00:00,76
2022-04-23 13:24:24.269963+00:00,48
2022-04-23 13:24:55.591012+00:00,81
2022-04-23 13:25:28.209278+00:00,86
2022-04-23 13:25:59.586979+00:00,76
2022-04-23 13:26:32.215298+00:00,81
2022-04-23 13:27:05.468861+00:00,76
2022-04-23 13:27:38.714751+00:00,79
2022-04-23 13:28:11.335565+00:00,76
2022-04-23 13:28:42.664112+00:00,71
2022-04-23 13:29:15.293392+00:00,76
2022-04-23 13:29:33.609417+00:00,78
2022-04-23 13:30:03.621354+00:00,86
2022-04-23 13:30:35.572483+00:00,76
2022-04-23 13:31:07.563961+00:00,71
2022-04-23 13:31:41.500532+00:00,76
2022-04-23 13:31:41.505376+00:00,75
2022-04-23 13:32:14.752252+00:00,76
2022-04-23 13:32:47.375248+00:00,86
2022-04-23 13:33:20.635401+00:00,71
2022-04-23 13:33:53.259924+00:00,76
2022-04-23 13:34:24.581474+00:00,79
2022-04-23 13:35:27.218604+00:00,71
2022-04-23 13:35:58.586193+00:00,79
2022-04-23 13:36:31.201437+00:00,71
2022-04-23 13:37:36.503329+00:00,95
2022-04-23 13:38:05.307334+00:00,61
2022-04-23 13:38:32.704878+00:00,58
2022-04-23 13:39:05.333744+00:00,55
2022-04-23 13:39:58.198927+00:00,86
2022-04-23 13:40:30.842581+00:00,55
2022-04-23 13:41:03.454145+00:00,76
2022-04-23 13:41:36.721478+00:00,95
2022-04-23 13:42:09.334607+00:00,86
2022-04-23 13:42:40.662588+00:00,76
2022-04-23 13:43:13.280641+00:00,81
2022-04-23 13:43:44.605043+00:00,95
2022-04-23 13:44:17.236031+00:00,71
2022-04-23 13:44:48.549726+00:00,81
2022-04-23 13:45:18.556205+00:00,86
2022-04-23 13:45:51.814759+00:00,76
2022-04-23 13:46:25.083915+00:00,71
2022-04-23 13:46:25.844314+00:00,0
2022-04-23 13:46:58.339581+00:00,79
2022-04-23 13:47:29.658515+00:00,71
2022-04-23 13:48:02.900071+00:00,95
2022-04-23 13:48:35.534862+00:00,71
2022-04-23 13:49:09.460785+00:00,81
2022-04-23 13:49:32.315966+00:00,86
2022-04-23 13:50:03.647566+00:00,76
2022-04-23 13:50:36.946051+00:00,95
2022-04-23 13:51:09.575016+00:00,94
2022-04-23 13:51:35.665958+00:00,86
2022-04-23 13:52:08.393631+00:00,95
2022-04-23 13:53:14.267568+00:00,79
2022-04-23 13:53:47.521360+00:00,76
2022-04-23 13:54:20.778657+00:00,95
2022-04-23 13:54:53.402660+00:00,81
2022-04-23 13:55:26.746809+00:00,95
2022-04-23 13:55:59.417810+00:00,86
2022-04-23 13:56:32.717563+00:00,76
2022-04-23 13:57:05.441118+00:00,71
2022-04-23 13:57:38.686997+00:00,79
2022-04-23 13:58:11.318151+00:00,107
2022-04-23 13:58:42.678005+00:00,79
2022-04-23 13:59:15.304786+00:00,76
2022-04-23 14:00:11.466179+00:00,81
2022-04-23 14:01:17.340878+00:00,76
2022-04-23 14:02:21.377972+00:00,55
2022-04-23 14:02:54.637210+00:00,75
